Team,Spielernummer,Anzahl,Event,Jahr
Losheim Lakers,90.0,5,Touchdown,2024
Losheim Lakers,90.0,3,1-Extra-Punkt,2024
Losheim Lakers,90.0,1,First Down,2024
Lübeck Flag Cougars,7.0,6,1-Extra-Punkt,2021
Lübeck Flag Cougars,7.0,16,Touchdown,2021
Lübeck Flag Cougars,7.0,3,Interception,2021
Lübeck Flag Cougars,7.0,1,Strafe,2021
Lübeck Flag Cougars,9.0,1,Strafe,2021
Lübeck Flag Cougars,9.0,3,1-Extra-Punkt,2021
Lübeck Flag Cougars,9.0,2,Touchdown,2021
Lübeck Flag Cougars,9.0,1,Interception,2021
Lübeck Flag Cougars,9.0,2,First Down,2021
Lübeck Flag Cougars,10.0,4,Interception,2021
Lübeck Flag Cougars,10.0,2,First Down,2021
Lübeck Flag Cougars,10.0,2,1-Extra-Punkt,2021
Lübeck Flag Cougars,10.0,5,Touchdown,2021
Lübeck Flag Cougars,12.0,2,Interception,2021
Lübeck Flag Cougars,12.0,2,First Down,2021
Lübeck Flag Cougars,12.0,3,1-Extra-Punkt,2021
Lübeck Flag Cougars,12.0,8,Touchdown,2021
Lübeck Flag Cougars,17.0,1,Interception,2021
Lübeck Flag Cougars,21.0,1,1-Extra-Punkt,2021
Lübeck Flag Cougars,21.0,1,Touchdown,2021
Lübeck Flag Cougars,21.0,2,First Down,2021
Lübeck Flag Cougars,22.0,12,First Down,2021
Lübeck Flag Cougars,22.0,12,1-Extra-Punkt,2021
Lübeck Flag Cougars,22.0,27,Touchdown,2021
Lübeck Flag Cougars,22.0,6,Interception,2021
Lübeck Flag Cougars,24.0,1,First Down,2021
Lübeck Flag Cougars,24.0,8,1-Extra-Punkt,2021
Lübeck Flag Cougars,24.0,7,Touchdown,2021
Lübeck Flag Cougars,33.0,2,Strafe,2021
Lübeck Flag Cougars,47.0,1,Interception,2021
Lübeck Flag Cougars,87.0,1,First Down,2021
Lübeck Flag Cougars,87.0,1,Strafe,2021
Lübeck Flag Cougars,87.0,1,1-Extra-Punkt,2021
Lübeck Flag Cougars,87.0,1,Touchdown,2021
Lübeck Flag Cougars,91.0,3,Touchdown,2021
Lübeck Flag Cougars,91.0,1,Strafe,2021
Lübeck Flag Cougars,92.0,1,Touchdown,2021
Lübeck Flag Cougars,99.0,2,1-Extra-Punkt,2021
Lübeck Flag Cougars,99.0,4,Touchdown,2021
Lübeck Flag Cougars,1.0,32,Touchdown,2022
Lübeck Flag Cougars,1.0,4,1-Extra-Punkt,2022
Lübeck Flag Cougars,1.0,9,2-Extra-Punkte,2022
Lübeck Flag Cougars,1.0,7,First Down,2022
Lübeck Flag Cougars,6.0,1,Touchdown,2022
Lübeck Flag Cougars,6.0,2,Interception,2022
Lübeck Flag Cougars,7.0,1,2-Extra-Punkte,2022
Lübeck Flag Cougars,7.0,3,First Down,2022
Lübeck Flag Cougars,7.0,14,Touchdown,2022
Lübeck Flag Cougars,7.0,21,Interception,2022
Lübeck Flag Cougars,8.0,1,2-Extra-Punkte,2022
Lübeck Flag Cougars,9.0,9,First Down,2022
Lübeck Flag Cougars,9.0,3,2-Extra-Punkte,2022
Lübeck Flag Cougars,9.0,2,1-Extra-Punkt,2022
Lübeck Flag Cougars,9.0,7,Touchdown,2022
Lübeck Flag Cougars,10.0,7,Interception,2022
Lübeck Flag Cougars,10.0,4,Touchdown,2022
Lübeck Flag Cougars,10.0,1,First Down,2022
Lübeck Flag Cougars,12.0,4,First Down,2022
Lübeck Flag Cougars,12.0,5,1-Extra-Punkt,2022
Lübeck Flag Cougars,12.0,2,Strafe,2022
Lübeck Flag Cougars,12.0,2,Interception,2022
Lübeck Flag Cougars,12.0,6,Touchdown,2022
Lübeck Flag Cougars,12.0,4,2-Extra-Punkte,2022
Lübeck Flag Cougars,13.0,4,2-Extra-Punkte,2022
Lübeck Flag Cougars,13.0,7,First Down,2022
Lübeck Flag Cougars,13.0,3,Interception,2022
Lübeck Flag Cougars,13.0,12,Touchdown,2022
Lübeck Flag Cougars,14.0,1,First Down,2022
Lübeck Flag Cougars,15.0,2,Interception,2022
Lübeck Flag Cougars,17.0,2,Touchdown,2022
Lübeck Flag Cougars,17.0,1,2-Extra-Punkte,2022
Lübeck Flag Cougars,19.0,1,Strafe,2022
Lübeck Flag Cougars,22.0,2,Interception,2022
Lübeck Flag Cougars,22.0,51,Touchdown,2022
Lübeck Flag Cougars,22.0,9,1-Extra-Punkt,2022
Lübeck Flag Cougars,22.0,6,2-Extra-Punkte,2022
Lübeck Flag Cougars,22.0,9,First Down,2022
Lübeck Flag Cougars,24.0,3,Interception,2022
Lübeck Flag Cougars,24.0,3,Touchdown,2022
Lübeck Flag Cougars,47.0,2,Interception,2022
Lübeck Flag Cougars,55.0,1,First Down,2022
Lübeck Flag Cougars,55.0,1,1-Extra-Punkt,2022
Lübeck Flag Cougars,55.0,2,Touchdown,2022
Lübeck Flag Cougars,83.0,7,Touchdown,2022
Lübeck Flag Cougars,83.0,3,First Down,2022
Lübeck Flag Cougars,83.0,1,Strafe,2022
Lübeck Flag Cougars,83.0,2,2-Extra-Punkte,2022
Lübeck Flag Cougars,86.0,1,Strafe,2022
Lübeck Flag Cougars,86.0,4,2-Extra-Punkte,2022
Lübeck Flag Cougars,86.0,17,Touchdown,2022
Lübeck Flag Cougars,86.0,5,First Down,2022
Lübeck Flag Cougars,86.0,10,1-Extra-Punkt,2022
Lübeck Flag Cougars,87.0,4,1-Extra-Punkt,2022
Lübeck Flag Cougars,87.0,1,Strafe,2022
Lübeck Flag Cougars,87.0,4,2-Extra-Punkte,2022
Lübeck Flag Cougars,87.0,7,Touchdown,2022
Lübeck Flag Cougars,87.0,2,First Down,2022
Lübeck Flag Cougars,90.0,3,Touchdown,2022
Lübeck Flag Cougars,90.0,2,Interception,2022
Lübeck Flag Cougars,90.0,1,First Down,2022
Lübeck Flag Cougars,90.0,2,Strafe,2022
Lübeck Flag Cougars,99.0,8,Touchdown,2022
Lübeck Flag Cougars,99.0,3,1-Extra-Punkt,2022
Lübeck Flag Cougars,99.0,11,First Down,2022
Lübeck Flag Cougars,99.0,6,2-Extra-Punkte,2022
Lübeck Flag Cougars,223.0,1,Touchdown,2022
Lübeck Flag Cougars,2.0,1,1-Extra-Punkt,2023
Lübeck Flag Cougars,2.0,2,First Down,2023
Lübeck Flag Cougars,2.0,1,Touchdown,2023
Lübeck Flag Cougars,7.0,1,Touchdown,2023
Lübeck Flag Cougars,7.0,7,Interception,2023
Lübeck Flag Cougars,7.0,1,Strafe,2023
Lübeck Flag Cougars,9.0,2,Strafe,2023
Lübeck Flag Cougars,10.0,1,Safety (+2),2023
Lübeck Flag Cougars,10.0,2,Strafe,2023
Lübeck Flag Cougars,10.0,3,Interception,2023
Lübeck Flag Cougars,11.0,1,1-Extra-Punkt,2023
Lübeck Flag Cougars,11.0,21,First Down,2023
Lübeck Flag Cougars,11.0,11,2-Extra-Punkte,2023
Lübeck Flag Cougars,11.0,27,Touchdown,2023
Lübeck Flag Cougars,11.0,3,Strafe,2023
Lübeck Flag Cougars,12.0,1,Strafe,2023
Lübeck Flag Cougars,12.0,3,Touchdown,2023
Lübeck Flag Cougars,12.0,5,Interception,2023
Lübeck Flag Cougars,18.0,1,Strafe,2023
Lübeck Flag Cougars,18.0,5,First Down,2023
Lübeck Flag Cougars,20.0,1,Touchdown,2023
Lübeck Flag Cougars,20.0,1,First Down,2023
Lübeck Flag Cougars,21.0,1,First Down,2023
Lübeck Flag Cougars,22.0,19,First Down,2023
Lübeck Flag Cougars,22.0,13,Touchdown,2023
Lübeck Flag Cougars,22.0,1,1-Extra-Punkt,2023
Lübeck Flag Cougars,22.0,1,2-Extra-Punkte,2023
Lübeck Flag Cougars,22.0,1,Strafe,2023
Lübeck Flag Cougars,22.0,1,Safety (+2),2023
Lübeck Flag Cougars,26.0,1,Interception,2023
Lübeck Flag Cougars,26.0,1,Strafe,2023
Lübeck Flag Cougars,27.0,1,Strafe,2023
Lübeck Flag Cougars,27.0,2,Interception,2023
Lübeck Flag Cougars,27.0,1,Touchdown,2023
Lübeck Flag Cougars,43.0,1,Strafe,2023
Lübeck Flag Cougars,43.0,8,First Down,2023
Lübeck Flag Cougars,43.0,1,1-Extra-Punkt,2023
Lübeck Flag Cougars,43.0,2,2-Extra-Punkte,2023
Lübeck Flag Cougars,43.0,6,Touchdown,2023
Lübeck Flag Cougars,86.0,11,Touchdown,2023
Lübeck Flag Cougars,86.0,2,Strafe,2023
Lübeck Flag Cougars,86.0,14,First Down,2023
Lübeck Flag Cougars,86.0,1,1-Extra-Punkt,2023
Lübeck Flag Cougars,86.0,4,2-Extra-Punkte,2023
Lübeck Flag Cougars,88.0,1,1-Extra-Punkt,2023
Lübeck Flag Cougars,99.0,7,First Down,2023
Lübeck Flag Cougars,99.0,2,2-Extra-Punkte,2023
Lübeck Flag Cougars,99.0,5,Touchdown,2023
Lübeck Flag Cougars,99.0,3,1-Extra-Punkt,2023
Lübeck Flag Cougars,5.0,1,Interception,2024
Lübeck Flag Cougars,7.0,1,Interception,2024
Lübeck Flag Cougars,8.0,1,Safety (+2),2024
Lübeck Flag Cougars,11.0,19,First Down,2024
Lübeck Flag Cougars,11.0,5,2-Extra-Punkte,2024
Lübeck Flag Cougars,11.0,23,Touchdown,2024
Lübeck Flag Cougars,11.0,5,1-Extra-Punkt,2024
Lübeck Flag Cougars,12.0,1,Safety (+2),2024
Lübeck Flag Cougars,12.0,3,Interception,2024
Lübeck Flag Cougars,12.0,1,2-Extra-Punkte,2024
Lübeck Flag Cougars,12.0,1,Touchdown,2024
Lübeck Flag Cougars,18.0,1,1-Extra-Punkt,2024
Lübeck Flag Cougars,18.0,1,2-Extra-Punkte,2024
Lübeck Flag Cougars,18.0,3,Touchdown,2024
Lübeck Flag Cougars,18.0,7,First Down,2024
Lübeck Flag Cougars,21.0,1,Strafe,2024
Lübeck Flag Cougars,22.0,4,1-Extra-Punkt,2024
Lübeck Flag Cougars,22.0,6,2-Extra-Punkte,2024
Lübeck Flag Cougars,22.0,25,Touchdown,2024
Lübeck Flag Cougars,22.0,28,First Down,2024
Lübeck Flag Cougars,23.0,1,Touchdown,2024
Lübeck Flag Cougars,27.0,1,First Down,2024
Lübeck Flag Cougars,27.0,1,Strafe,2024
Lübeck Flag Cougars,27.0,1,Interception,2024
Lübeck Flag Cougars,52.0,1,Interception,2024
Lübeck Flag Cougars,62.0,1,Touchdown,2024
Lübeck Flag Cougars,86.0,7,Touchdown,2024
Lübeck Flag Cougars,86.0,6,First Down,2024
Lübeck Flag Cougars,86.0,2,2-Extra-Punkte,2024
Lübeck Flag Cougars,99.0,2,1-Extra-Punkt,2024
Lübeck Flag Cougars,99.0,7,Touchdown,2024
Lübeck Flag Cougars,99.0,7,First Down,2024
Lübeck Flag Cougars II,2.0,2,1-Extra-Punkt,2024
Lübeck Flag Cougars II,2.0,3,First Down,2024
Lübeck Flag Cougars II,2.0,1,Touchdown,2024
Lübeck Flag Cougars II,3.0,2,First Down,2024
Lübeck Flag Cougars II,5.0,1,Strafe,2024
Lübeck Flag Cougars II,7.0,5,Touchdown,2024
Lübeck Flag Cougars II,7.0,1,Safety (+2),2024
Lübeck Flag Cougars II,7.0,4,Interception,2024
Lübeck Flag Cougars II,7.0,3,First Down,2024
Lübeck Flag Cougars II,9.0,2,First Down,2024
Lübeck Flag Cougars II,9.0,1,Touchdown,2024
Lübeck Flag Cougars II,12.0,1,Touchdown,2024
Lübeck Flag Cougars II,12.0,1,First Down,2024
Lübeck Flag Cougars II,16.0,2,Touchdown,2024
Lübeck Flag Cougars II,16.0,6,First Down,2024
Lübeck Flag Cougars II,21.0,2,Strafe,2024
Lübeck Flag Cougars II,21.0,2,1-Extra-Punkt,2024
Lübeck Flag Cougars II,21.0,1,Touchdown,2024
Lübeck Flag Cougars II,21.0,2,First Down,2024
Lübeck Flag Cougars II,23.0,7,First Down,2024
Lübeck Flag Cougars II,23.0,3,Strafe,2024
Lübeck Flag Cougars II,23.0,1,1-Extra-Punkt,2024
Lübeck Flag Cougars II,23.0,5,Touchdown,2024
Lübeck Flag Cougars II,26.0,1,1-Extra-Punkt,2024
Lübeck Flag Cougars II,26.0,1,Strafe,2024
Lübeck Flag Cougars II,33.0,1,Touchdown,2024
Lübeck Flag Cougars II,33.0,1,First Down,2024
Lübeck Flag Cougars II,33.0,1,Interception,2024
Lübeck Flag Cougars II,33.0,1,2-Extra-Punkte,2024
Lübeck Flag Cougars II,33.0,1,Strafe,2024
Lübeck Flag Cougars II,41.0,4,Interception,2024
Lübeck Flag Cougars II,41.0,1,Touchdown,2024
Lübeck Flag Cougars II,41.0,1,First Down,2024
Lübeck Flag Cougars II,47.0,1,Interception,2024
Lübeck Flag Cougars II,47.0,1,Touchdown,2024
Lübeck Flag Cougars II,50.0,1,Interception,2024
Lübeck Flag Cougars II,76.0,3,Touchdown,2024
Lübeck Flag Cougars II,76.0,1,1-Extra-Punkt,2024
Lübeck Flag Cougars II,76.0,1,Interception,2024
Lübeck Flag Cougars II,81.0,1,First Down,2024
Lübeck Flag Cougars II,86.0,1,Touchdown,2024
Lübeck Flag Cougars II,86.0,1,1-Extra-Punkt,2024
Lübeck Flag Cougars II,91.0,1,Interception,2024
Lübeck Flag Cougars II,99.0,1,First Down,2024
Lübeck Flag Cougars II,99.0,1,Touchdown,2024
Luxembourg Wolves,0.0,4,First Down,2024
Luxembourg Wolves,0.0,4,Touchdown,2024
Luxembourg Wolves,0.0,9,Interception,2024
Luxembourg Wolves,0.0,1,2-Extra-Punkte,2024
Luxembourg Wolves,5.0,1,2-Extra-Punkte,2024
Luxembourg Wolves,5.0,2,First Down,2024
Luxembourg Wolves,5.0,4,Touchdown,2024
Luxembourg Wolves,5.0,1,1-Extra-Punkt,2024
Luxembourg Wolves,13.0,1,Interception,2024
Luxembourg Wolves,15.0,1,Strafe,2024
Luxembourg Wolves,15.0,3,1-Extra-Punkt,2024
Luxembourg Wolves,15.0,1,2-Extra-Punkte,2024
Luxembourg Wolves,15.0,3,First Down,2024
Luxembourg Wolves,15.0,9,Touchdown,2024
Luxembourg Wolves,16.0,1,First Down,2024
Luxembourg Wolves,19.0,8,Touchdown,2024
Luxembourg Wolves,19.0,4,First Down,2024
Luxembourg Wolves,19.0,2,Interception,2024
Luxembourg Wolves,55.0,7,Interception,2024
Luxembourg Wolves,55.0,1,1-Extra-Punkt,2024
Luxembourg Wolves,55.0,17,Touchdown,2024
Luxembourg Wolves,55.0,6,First Down,2024
Luxembourg Wolves,55.0,4,2-Extra-Punkte,2024
Luxembourg Wolves,66.0,2,First Down,2024
Luxembourg Wolves,93.0,4,First Down,2024
Luxembourg Wolves,93.0,1,Interception,2024
Luxembourg Wolves,93.0,2,1-Extra-Punkt,2024
Luxembourg Wolves,93.0,2,Touchdown,2024
Luxembourg Wolves,99.0,2,Touchdown,2024
Luxembourg Wolves,99.0,1,Interception,2024
Mainz Legionaries,1.0,10,Touchdown,2021
Mainz Legionaries,1.0,1,Safety (+2),2021
Mainz Legionaries,1.0,4,1-Extra-Punkt,2021
Mainz Legionaries,2.0,2,First Down,2021
Mainz Legionaries,2.0,5,Interception,2021
Mainz Legionaries,2.0,2,Strafe,2021
Mainz Legionaries,2.0,2,Touchdown,2021
Mainz Legionaries,2.0,2,1-Extra-Punkt,2021
Mainz Legionaries,3.0,25,First Down,2021
Mainz Legionaries,3.0,6,Interception,2021
Mainz Legionaries,3.0,71,Touchdown,2021
Mainz Legionaries,3.0,28,1-Extra-Punkt,2021
Mainz Legionaries,8.0,15,Touchdown,2021
Mainz Legionaries,8.0,9,1-Extra-Punkt,2021
Mainz Legionaries,8.0,4,First Down,2021
Mainz Legionaries,8.0,1,Strafe,2021
Mainz Legionaries,9.0,4,Touchdown,2021
Mainz Legionaries,9.0,4,1-Extra-Punkt,2021
Mainz Legionaries,9.0,2,First Down,2021
Mainz Legionaries,10.0,4,First Down,2021
Mainz Legionaries,10.0,2,2-Extra-Punkte,2021
Mainz Legionaries,10.0,30,Touchdown,2021
Mainz Legionaries,10.0,23,1-Extra-Punkt,2021
Mainz Legionaries,11.0,1,Safety (+2),2021
Mainz Legionaries,12.0,1,Interception,2021
Mainz Legionaries,12.0,1,Touchdown,2021
Mainz Legionaries,13.0,4,Interception,2021
Mainz Legionaries,13.0,6,Touchdown,2021
Mainz Legionaries,13.0,1,First Down,2021
Mainz Legionaries,13.0,3,1-Extra-Punkt,2021
Mainz Legionaries,17.0,2,1-Extra-Punkt,2021
Mainz Legionaries,17.0,3,Interception,2021
Mainz Legionaries,17.0,2,Touchdown,2021
Mainz Legionaries,18.0,2,1-Extra-Punkt,2021
Mainz Legionaries,18.0,1,First Down,2021
Mainz Legionaries,18.0,3,Touchdown,2021
Mainz Legionaries,20.0,11,Touchdown,2021
Mainz Legionaries,20.0,2,Interception,2021
Mainz Legionaries,20.0,1,2-Extra-Punkte,2021
Mainz Legionaries,20.0,1,Safety (+2),2021
Mainz Legionaries,20.0,2,1-Extra-Punkt,2021
Mainz Legionaries,20.0,4,Strafe,2021
Mainz Legionaries,20.0,5,First Down,2021
Mainz Legionaries,21.0,11,1-Extra-Punkt,2021
Mainz Legionaries,21.0,5,First Down,2021
Mainz Legionaries,21.0,8,Touchdown,2021
Mainz Legionaries,22.0,1,First Down,2021
Mainz Legionaries,22.0,2,Touchdown,2021
Mainz Legionaries,22.0,5,Interception,2021
Mainz Legionaries,23.0,1,Safety (+2),2021
Mainz Legionaries,27.0,3,1-Extra-Punkt,2021
Mainz Legionaries,27.0,4,Touchdown,2021
Mainz Legionaries,28.0,4,Touchdown,2021
Mainz Legionaries,28.0,4,1-Extra-Punkt,2021
Mainz Legionaries,32.0,1,Interception,2021
Mainz Legionaries,32.0,2,Touchdown,2021
Mainz Legionaries,32.0,2,1-Extra-Punkt,2021
Mainz Legionaries,33.0,1,Touchdown,2021
Mainz Legionaries,33.0,1,First Down,2021
Mainz Legionaries,34.0,1,First Down,2021
Mainz Legionaries,34.0,2,1-Extra-Punkt,2021
Mainz Legionaries,34.0,2,Interception,2021
Mainz Legionaries,34.0,2,Touchdown,2021
Mainz Legionaries,39.0,2,Touchdown,2021
Mainz Legionaries,39.0,3,Interception,2021
Mainz Legionaries,60.0,3,Interception,2021
Mainz Legionaries,60.0,1,1-Extra-Punkt,2021
Mainz Legionaries,60.0,1,Touchdown,2021
Mainz Legionaries,66.0,1,Strafe,2021
Mainz Legionaries,66.0,4,First Down,2021
Mainz Legionaries,66.0,2,Interception,2021
Mainz Legionaries,66.0,9,1-Extra-Punkt,2021
Mainz Legionaries,66.0,8,Touchdown,2021
Mainz Legionaries,67.0,4,1-Extra-Punkt,2021
Mainz Legionaries,67.0,8,Touchdown,2021
Mainz Legionaries,67.0,2,First Down,2021
Mainz Legionaries,79.0,7,1-Extra-Punkt,2021
Mainz Legionaries,79.0,9,Touchdown,2021
Mainz Legionaries,79.0,4,First Down,2021
Mainz Legionaries,83.0,4,First Down,2021
Mainz Legionaries,83.0,1,Safety (+2),2021
Mainz Legionaries,83.0,6,1-Extra-Punkt,2021
Mainz Legionaries,83.0,11,Touchdown,2021
Mainz Legionaries,83.0,14,Interception,2021
Mainz Legionaries,87.0,5,First Down,2021
Mainz Legionaries,87.0,3,1-Extra-Punkt,2021
Mainz Legionaries,87.0,2,Touchdown,2021
Mainz Legionaries,89.0,1,1-Extra-Punkt,2021
Mainz Legionaries,89.0,2,Interception,2021
Mainz Legionaries,99.0,1,Safety (+2),2021
Mainz Legionaries,1.0,5,Touchdown,2022
Mainz Legionaries,1.0,5,1-Extra-Punkt,2022
Mainz Legionaries,2.0,1,Strafe,2022
Mainz Legionaries,2.0,3,Touchdown,2022
Mainz Legionaries,2.0,8,1-Extra-Punkt,2022
Mainz Legionaries,2.0,1,First Down,2022
Mainz Legionaries,3.0,5,2-Extra-Punkte,2022
Mainz Legionaries,3.0,24,1-Extra-Punkt,2022
Mainz Legionaries,3.0,28,First Down,2022
Mainz Legionaries,3.0,1,Interception,2022
Mainz Legionaries,3.0,61,Touchdown,2022
Mainz Legionaries,4.0,2,Interception,2022
Mainz Legionaries,5.0,3,Touchdown,2022
Mainz Legionaries,5.0,1,First Down,2022
Mainz Legionaries,5.0,1,Strafe,2022
Mainz Legionaries,5.0,3,Interception,2022
Mainz Legionaries,8.0,1,Strafe,2022
Mainz Legionaries,8.0,4,2-Extra-Punkte,2022
Mainz Legionaries,8.0,31,1-Extra-Punkt,2022
Mainz Legionaries,8.0,39,Touchdown,2022
Mainz Legionaries,8.0,14,First Down,2022
Mainz Legionaries,10.0,3,Strafe,2022
Mainz Legionaries,10.0,16,1-Extra-Punkt,2022
Mainz Legionaries,10.0,27,Touchdown,2022
Mainz Legionaries,10.0,14,First Down,2022
Mainz Legionaries,12.0,2,Strafe,2022
Mainz Legionaries,12.0,1,Touchdown,2022
Mainz Legionaries,13.0,4,Interception,2022
Mainz Legionaries,13.0,1,Strafe,2022
Mainz Legionaries,14.0,2,Touchdown,2022
Mainz Legionaries,14.0,1,First Down,2022
Mainz Legionaries,17.0,1,Interception,2022
Mainz Legionaries,18.0,1,Touchdown,2022
Mainz Legionaries,18.0,1,1-Extra-Punkt,2022
Mainz Legionaries,20.0,1,Strafe,2022
Mainz Legionaries,20.0,3,1-Extra-Punkt,2022
Mainz Legionaries,20.0,4,First Down,2022
Mainz Legionaries,20.0,3,Touchdown,2022
Mainz Legionaries,21.0,2,Touchdown,2022
Mainz Legionaries,21.0,1,Strafe,2022
Mainz Legionaries,21.0,2,Safety (+2),2022
Mainz Legionaries,22.0,3,Touchdown,2022
Mainz Legionaries,22.0,4,1-Extra-Punkt,2022
Mainz Legionaries,22.0,1,Interception,2022
Mainz Legionaries,22.0,1,First Down,2022
Mainz Legionaries,23.0,1,Strafe,2022
Mainz Legionaries,23.0,1,Interception,2022
Mainz Legionaries,31.0,1,1-Extra-Punkt,2022
Mainz Legionaries,32.0,1,Interception,2022
Mainz Legionaries,32.0,1,Strafe,2022
Mainz Legionaries,33.0,1,Interception,2022
Mainz Legionaries,38.0,1,1-Extra-Punkt,2022
Mainz Legionaries,38.0,1,First Down,2022
Mainz Legionaries,38.0,2,Touchdown,2022
Mainz Legionaries,39.0,4,First Down,2022
Mainz Legionaries,39.0,2,Touchdown,2022
Mainz Legionaries,41.0,1,1-Extra-Punkt,2022
Mainz Legionaries,41.0,1,Touchdown,2022
Mainz Legionaries,41.0,1,2-Extra-Punkte,2022
Mainz Legionaries,41.0,2,First Down,2022
Mainz Legionaries,60.0,1,Strafe,2022
Mainz Legionaries,60.0,1,1-Extra-Punkt,2022
Mainz Legionaries,60.0,1,Touchdown,2022
Mainz Legionaries,60.0,1,Interception,2022
Mainz Legionaries,60.0,5,First Down,2022
Mainz Legionaries,66.0,3,First Down,2022
Mainz Legionaries,66.0,6,1-Extra-Punkt,2022
Mainz Legionaries,66.0,10,Touchdown,2022
Mainz Legionaries,79.0,3,Interception,2022
Mainz Legionaries,79.0,7,1-Extra-Punkt,2022
Mainz Legionaries,79.0,9,Touchdown,2022
Mainz Legionaries,79.0,6,First Down,2022
Mainz Legionaries,79.0,1,2-Extra-Punkte,2022
Mainz Legionaries,82.0,9,1-Extra-Punkt,2022
Mainz Legionaries,82.0,7,Touchdown,2022
Mainz Legionaries,82.0,2,First Down,2022
Mainz Legionaries,83.0,4,Interception,2022
Mainz Legionaries,83.0,2,Strafe,2022
Mainz Legionaries,83.0,1,1-Extra-Punkt,2022
Mainz Legionaries,84.0,5,First Down,2022
Mainz Legionaries,84.0,4,Touchdown,2022
Mainz Legionaries,84.0,1,1-Extra-Punkt,2022
Mainz Legionaries,85.0,1,First Down,2022
Mainz Legionaries,85.0,1,Interception,2022
Mainz Legionaries,87.0,2,Touchdown,2022
Mainz Legionaries,2.0,1,1-Extra-Punkt,2023
Mainz Legionaries,2.0,1,Touchdown,2023
Mainz Legionaries,3.0,23,2-Extra-Punkte,2023
Mainz Legionaries,3.0,11,1-Extra-Punkt,2023
Mainz Legionaries,3.0,50,Touchdown,2023
Mainz Legionaries,3.0,35,First Down,2023
Mainz Legionaries,5.0,1,Safety (+2),2023
Mainz Legionaries,5.0,2,Interception,2023
Mainz Legionaries,6.0,1,Interception,2023
Mainz Legionaries,8.0,10,2-Extra-Punkte,2023
Mainz Legionaries,8.0,10,1-Extra-Punkt,2023
Mainz Legionaries,8.0,43,Touchdown,2023
Mainz Legionaries,8.0,29,First Down,2023
Mainz Legionaries,10.0,16,1-Extra-Punkt,2023
Mainz Legionaries,10.0,41,Touchdown,2023
Mainz Legionaries,10.0,26,First Down,2023
Mainz Legionaries,10.0,8,2-Extra-Punkte,2023
Mainz Legionaries,10.0,1,Strafe,2023
Mainz Legionaries,13.0,1,Strafe,2023
Mainz Legionaries,13.0,6,Interception,2023
Mainz Legionaries,15.0,2,1-Extra-Punkt,2023
Mainz Legionaries,15.0,1,Touchdown,2023
Mainz Legionaries,17.0,5,Interception,2023
Mainz Legionaries,20.0,8,Interception,2023
Mainz Legionaries,20.0,1,First Down,2023
Mainz Legionaries,20.0,2,Touchdown,2023
Mainz Legionaries,20.0,2,2-Extra-Punkte,2023
Mainz Legionaries,21.0,1,Touchdown,2023
Mainz Legionaries,23.0,1,2-Extra-Punkte,2023
Mainz Legionaries,30.0,1,First Down,2023
Mainz Legionaries,31.0,2,Touchdown,2023
Mainz Legionaries,31.0,1,2-Extra-Punkte,2023
Mainz Legionaries,31.0,1,First Down,2023
Mainz Legionaries,34.0,2,Strafe,2023
Mainz Legionaries,34.0,2,Safety (+2),2023
Mainz Legionaries,39.0,2,First Down,2023
Mainz Legionaries,39.0,4,Touchdown,2023
Mainz Legionaries,39.0,1,Strafe,2023
Mainz Legionaries,42.0,1,1-Extra-Punkt,2023
Mainz Legionaries,42.0,5,Touchdown,2023
Mainz Legionaries,42.0,2,2-Extra-Punkte,2023
Mainz Legionaries,77.0,2,Touchdown,2023
Mainz Legionaries,77.0,1,2-Extra-Punkte,2023
Mainz Legionaries,77.0,2,First Down,2023
Mainz Legionaries,79.0,8,Interception,2023
Mainz Legionaries,79.0,1,2-Extra-Punkte,2023
Mainz Legionaries,84.0,2,1-Extra-Punkt,2023
Mainz Legionaries,84.0,16,Touchdown,2023
Mainz Legionaries,84.0,7,2-Extra-Punkte,2023
Mainz Legionaries,84.0,15,First Down,2023
Mainz Legionaries,84.0,2,Strafe,2023
Mainz Legionaries,85.0,1,Strafe,2023
Mainz Legionaries,86.0,2,First Down,2023
Mainz Legionaries,86.0,2,Touchdown,2023
Mainz Legionaries,87.0,2,1-Extra-Punkt,2023
Mainz Legionaries,87.0,3,First Down,2023
Mainz Legionaries,87.0,4,Touchdown,2023
Mainz Legionaries,87.0,3,2-Extra-Punkte,2023
Mainz Legionaries,90.0,1,Touchdown,2023
Mainz Legionaries,90.0,1,2-Extra-Punkte,2023
Mainz Legionaries,90.0,1,1-Extra-Punkt,2023
Mainz Legionaries,3.0,61,Touchdown,2024
Mainz Legionaries,3.0,13,2-Extra-Punkte,2024
Mainz Legionaries,3.0,1,Strafe,2024
Mainz Legionaries,3.0,1,Interception,2024
Mainz Legionaries,3.0,25,First Down,2024
Mainz Legionaries,3.0,18,1-Extra-Punkt,2024
Mainz Legionaries,5.0,1,Touchdown,2024
Mainz Legionaries,5.0,5,Interception,2024
Mainz Legionaries,10.0,29,Touchdown,2024
Mainz Legionaries,10.0,14,1-Extra-Punkt,2024
Mainz Legionaries,10.0,10,2-Extra-Punkte,2024
Mainz Legionaries,10.0,30,First Down,2024
Mainz Legionaries,13.0,9,Interception,2024
Mainz Legionaries,13.0,1,Touchdown,2024
Mainz Legionaries,13.0,1,Safety (+2),2024
Mainz Legionaries,16.0,1,Interception,2024
